Date,Hour,Day,Load_kW,BattSoC_Wh,PV_to_Batt_kWh,PV_to_Load_kWh,PV_total_kWh,Grid_kWh,Batt_to_Load_kWh,eta_inv_vec
2025-12-18,0,Thursday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-18,1,Thursday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-18,2,Thursday,7.1362207558488295,69681.16545265348,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-12-18,3,Thursday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-18,4,Thursday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-18,5,Thursday,7.412105578884224,69681.16545265348,0.0,0.0,0.0,7.412105578884224,0.0,0.0
2025-12-18,6,Thursday,7.7063827234553095,69681.16545265348,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-18,7,Thursday,7.7063827234553095,69681.16545265348,0.0,0.0887853015862193,0.0887853015862193,7.628784369868954,0.0,0.4977187053991389
2025-12-18,8,Thursday,7.982267546490701,69681.16545265348,0.0,1.0611152433763082,1.0611152433763082,7.48053748653878,0.0,0.9394428458353153
2025-12-18,9,Thursday,7.982267546490701,69681.16545265348,0.0,2.173029324479987,2.173029324479987,6.042902536451283,0.0,0.9479237201529974
2025-12-18,10,Thursday,8.111013797240552,69681.16545265348,0.0,3.126136208689288,3.126136208689288,5.295842065827102,0.0,0.9432139365975073
2025-12-18,11,Thursday,8.111013797240552,69681.16545265348,0.0,3.909761854425961,3.909761854425961,4.607659020862266,0.0,0.9370935099240199
2025-12-18,12,Thursday,8.258152369526094,69681.16545265348,0.0,4.176475375377226,4.176475375377226,4.540091799333785,0.0,0.9347695967919081
2025-12-18,13,Thursday,8.258152369526094,69681.16545265348,0.0,3.817519330507962,3.817519330507962,4.868076414468064,0.0,0.9378739279737808
2025-12-18,14,Thursday,8.111013797240552,69681.16545265348,0.0,2.9254331101974698,2.9254331101974698,5.50451072725937,0.0,0.9445390972519125
2025-12-18,15,Thursday,8.111013797240552,69681.16545265348,0.0,1.8963645503314996,1.8963645503314996,6.409382859831441,0.0,0.9481321161262037
2025-12-18,16,Thursday,7.982267546490701,69681.16545265348,0.0,0.898721803751935,0.898721803751935,7.1727658911706245,0.0,0.9338230167355014
2025-12-18,17,Thursday,7.982267546490701,69681.16545265348,0.0,0.04344195185454373,0.04344195185454373,7.943728806683697,0.0,0.0
2025-12-18,18,Thursday,7.835128974205158,69681.16545265348,0.0,0.0,0.0,7.835128974205158,0.0,0.0
2025-12-18,19,Thursday,7.7063827234553095,69681.16545265348,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-18,20,Thursday,6.0,63159.4263222187,0.0,0.0,0.0,0.0,6.521739130434782,0.9082345737162401
2025-12-18,21,Thursday,6.0,56553.20346566118,0.0,0.0,0.0,0.0,6.606222856557519,0.9073024996154092
2025-12-18,22,Thursday,6.0,49940.19402003163,0.0,0.0,0.0,0.0,6.613009445629547,0.9072275353639845
2025-12-18,23,Thursday,6.0,43326.63814113873,0.0,0.0,0.0,0.0,6.613555878892904,0.907221498917243
2025-12-19,0,Friday,6.0,36713.03825714025,0.0,0.0,0.0,0.0,6.613599883998474,0.9072210127892202
2025-12-19,1,Friday,6.0,30099.43482929062,0.0,0.0,0.0,0.0,6.613603427849631,0.9072209736399804
2025-12-19,2,Friday,6.0,23485.83111604465,0.0,0.0,0.0,0.0,6.613603713245971,0.9072209704871814
2025-12-19,3,Friday,6.0,16872.227379814904,0.0,0.0,0.0,0.0,6.613603736229747,0.9072209702332776
2025-12-19,4,Friday,7.283359328134372,16872.227379814904,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-19,5,Friday,7.412105578884224,16872.227379814904,0.0,0.0,0.0,7.412105578884224,0.0,0.0
2025-12-19,6,Friday,7.7063827234553095,16872.227379814904,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-19,7,Friday,7.7063827234553095,16947.35605313938,0.08876261026048934,0.0,0.08876261026048934,7.7063827234553095,0.0,0.0
2025-12-19,8,Friday,7.982267546490701,17802.653886046675,1.010512562508616,0.0,1.010512562508616,7.982267546490701,0.0,0.0
2025-12-19,9,Friday,7.982267546490701,19504.09806962126,2.010212882295115,0.0,2.010212882295115,7.982267546490701,0.0,0.0
2025-12-19,10,Friday,8.111013797240552,22066.7563806975,3.0277153958840257,0.0,3.0277153958840257,8.111013797240552,0.0,0.0
2025-12-19,11,Friday,8.111013797240552,25347.024725597807,3.875553337547619,0.0,3.875553337547619,8.111013797240552,0.0,0.0
2025-12-19,12,Friday,8.258152369526094,28868.597944598485,4.160648888233317,0.0,4.160648888233317,8.258152369526094,0.0,0.0
2025-12-19,13,Friday,8.258152369526094,32076.285651713155,3.789801166250791,0.0,3.789801166250791,8.258152369526094,0.0,0.0
2025-12-19,14,Friday,8.111013797240552,34512.011626689215,2.8777480800756843,0.0,2.8777480800756843,8.111013797240552,0.0,0.0
2025-12-19,15,Friday,8.111013797240552,36088.60610615354,1.8627061430344078,0.0,1.8627061430344078,8.111013797240552,0.0,0.0
2025-12-19,16,Friday,7.982267546490701,36848.924927601285,0.8982972843191755,0.0,0.8982972843191755,7.982267546490701,0.0,0.0
2025-12-19,17,Friday,7.982267546490701,36895.05094562564,0.054496713166767546,0.0,0.054496713166767546,7.982267546490701,0.0,0.0
2025-12-19,18,Friday,7.835128974205158,36895.05094562564,0.0,0.0,0.0,7.835128974205158,0.0,0.0
2025-12-19,19,Friday,7.7063827234553095,36895.05094562564,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-19,20,Friday,7.559244151169766,36895.05094562564,0.0,0.0,0.0,7.559244151169766,0.0,0.0
2025-12-19,21,Friday,7.283359328134372,36895.05094562564,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-19,22,Friday,7.1362207558488295,36895.05094562564,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-12-19,23,Friday,7.00747450509898,36895.05094562564,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-20,0,Saturday,7.00747450509898,36895.05094562564,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-20,1,Saturday,7.00747450509898,36895.05094562564,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-20,2,Saturday,7.1362207558488295,36895.05094562564,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-12-20,3,Saturday,7.283359328134372,36895.05094562564,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-20,4,Saturday,7.283359328134372,36895.05094562564,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-20,5,Saturday,7.412105578884224,36895.05094562564,0.0,0.0,0.0,7.412105578884224,0.0,0.0
2025-12-20,6,Saturday,7.7063827234553095,36895.05094562564,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-20,7,Saturday,7.7063827234553095,36960.81040657495,0.07769312494011109,0.0,0.07769312494011109,7.7063827234553095,0.0,0.0
2025-12-20,8,Saturday,7.982267546490701,37826.17305250185,1.0224038822387782,0.0,1.0224038822387782,7.982267546490701,0.0,0.0
2025-12-20,9,Saturday,7.982267546490701,39580.760199350785,2.072999937203371,0.0,2.072999937203371,7.982267546490701,0.0,0.0
2025-12-20,10,Saturday,8.111013797240552,42174.575062433,3.064526066968593,0.0,3.064526066968593,8.111013797240552,0.0,0.0
2025-12-20,11,Saturday,8.111013797240552,45500.26021622506,3.9292121382231313,0.0,3.9292121382231313,8.111013797240552,0.0,0.0
2025-12-20,12,Saturday,8.258152369526094,49064.31431504161,4.210838963630136,0.0,4.210838963630136,8.258152369526094,0.0,0.0
2025-12-20,13,Saturday,8.258152369526094,52326.42168555053,3.8540966097695235,0.0,3.8540966097695235,8.258152369526094,0.0,0.0
2025-12-20,14,Saturday,8.111013797240552,54927.126023461475,3.072665805660375,0.0,3.072665805660375,8.111013797240552,0.0,0.0
2025-12-20,15,Saturday,8.111013797240552,56617.35400583451,1.9969612268112424,0.0,1.9969612268112424,8.111013797240552,0.0,0.0
2025-12-20,16,Saturday,7.982267546490701,57462.81522445895,0.9988908537623379,0.0,0.9988908537623379,7.982267546490701,0.0,0.0
2025-12-20,17,Saturday,7.982267546490701,57490.4375602546,0.0326350848247299,0.0,0.0326350848247299,7.982267546490701,0.0,0.0
2025-12-20,18,Saturday,7.835128974205158,57490.4375602546,0.0,0.0,0.0,7.835128974205158,0.0,0.0
2025-12-20,19,Saturday,7.7063827234553095,57490.4375602546,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-20,20,Saturday,7.559244151169766,57490.4375602546,0.0,0.0,0.0,7.559244151169766,0.0,0.0
2025-12-20,21,Saturday,7.283359328134372,57490.4375602546,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-20,22,Saturday,7.1362207558488295,57490.4375602546,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-12-20,23,Saturday,7.00747450509898,57490.4375602546,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-21,0,Sunday,7.00747450509898,57490.4375602546,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-21,1,Sunday,7.00747450509898,57490.4375602546,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-21,2,Sunday,7.1362207558488295,57490.4375602546,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-12-21,3,Sunday,7.283359328134372,57490.4375602546,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-21,4,Sunday,7.283359328134372,57490.4375602546,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-21,5,Sunday,7.412105578884224,57490.4375602546,0.0,0.0,0.0,7.412105578884224,0.0,0.0
2025-12-21,6,Sunday,7.7063827234553095,57490.4375602546,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-21,7,Sunday,7.7063827234553095,57577.305931710885,0.10263276400790008,0.0,0.10263276400790008,7.7063827234553095,0.0,0.0
2025-12-21,8,Sunday,7.982267546490701,58414.76517793748,0.9894367275834056,0.0,0.9894367275834056,7.982267546490701,0.0,0.0
2025-12-21,9,Sunday,7.982267546490701,60178.959966697665,2.0843511209359438,0.0,2.0843511209359438,7.982267546490701,0.0,0.0
2025-12-21,10,Sunday,8.111013797240552,62841.86000581534,3.1461484394112365,0.0,3.1461484394112365,8.111013797240552,0.0,0.0
2025-12-21,11,Sunday,8.111013797240552,66259.30457437407,4.037623545083564,0.0,4.037623545083564,8.111013797240552,0.0,0.0
2025-12-21,12,Sunday,8.258152369526094,69681.16545265348,4.0428413023150025,0.23582389659943725,4.27866519891444,8.052042283898185,0.0,0.8041534567286652
2025-12-21,13,Sunday,8.258152369526094,69681.16545265348,0.0,3.9841264317452376,3.9841264317452376,5.214495779500718,0.0,0.9364552071496536
2025-12-21,14,Sunday,8.111013797240552,69681.16545265348,0.0,3.156036879294864,3.156036879294864,5.303300986147136,0.0,0.9430060334495681
2025-12-21,15,Sunday,8.111013797240552,69681.16545265348,0.0,2.0834676173595437,2.0834676173595437,6.2445273902570495,0.0,0.94807681349184
2025-12-21,16,Sunday,7.982267546490701,69681.16545265348,0.0,0.9640662199216001,0.9640662199216001,7.113959158201227,0.0,0.9363869707956441
2025-12-21,17,Sunday,7.982267546490701,69681.16545265348,0.0,0.06758631066263712,0.06758631066263712,7.922144952817493,0.0,0.3429645108222648
2025-12-21,18,Sunday,7.835128974205158,69681.16545265348,0.0,0.0,0.0,7.835128974205158,0.0,0.0
2025-12-21,19,Sunday,7.7063827234553095,69681.16545265348,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-21,20,Sunday,7.559244151169766,69681.16545265348,0.0,0.0,0.0,7.559244151169766,0.0,0.0
2025-12-21,21,Sunday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-21,22,Sunday,7.1362207558488295,69681.16545265348,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-12-21,23,Sunday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-22,0,Monday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-22,1,Monday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-22,2,Monday,7.1362207558488295,69681.16545265348,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-12-22,3,Monday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-22,4,Monday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-22,5,Monday,7.412105578884224,69681.16545265348,0.0,0.0,0.0,7.412105578884224,0.0,0.0
2025-12-22,6,Monday,7.7063827234553095,69681.16545265348,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-22,7,Monday,7.7063827234553095,69681.16545265348,0.0,0.07832848206055047,0.07832848206055047,7.637923630134388,0.0,0.43186835726538864
2025-12-22,8,Monday,7.982267546490701,69681.16545265348,0.0,1.1719466430369867,1.1719466430369867,7.5014472085361845,0.0,0.9420895515471389
2025-12-22,9,Monday,7.982267546490701,69681.16545265348,0.0,2.1728200078269,2.1728200078269,6.0376260710627205,0.0,0.9479241613647693
2025-12-22,10,Monday,8.111013797240552,69681.16545265348,0.0,3.208318191465869,3.208318191465869,5.221833582755766,0.0,0.9426365596117099
2025-12-22,11,Monday,8.111013797240552,69681.16545265348,0.0,3.9721547194081457,3.9721547194081457,4.553930451239657,0.0,0.9365584950917982
2025-12-22,12,Monday,8.258152369526094,69681.16545265348,0.0,4.111296852070519,4.111296852070519,4.600205876507822,0.0,0.9353460912182809
2025-12-22,13,Monday,8.258152369526094,69681.16545265348,0.0,3.797474126855207,3.797474126855207,4.88379741752235,0.0,0.9380417781648341
2025-12-22,14,Monday,8.111013797240552,69681.16545265348,0.0,3.0715939559586714,3.0715939559586714,5.373794513805114,0.0,0.9435865079128215
2025-12-22,15,Monday,8.111013797240552,69681.16545265348,0.0,2.073788207985667,2.073788207985667,6.252055152582768,0.0,0.948088870320343
2025-12-22,16,Monday,7.982267546490701,69681.16545265348,0.0,0.8974829917930256,0.8974829917930256,7.173918592460968,0.0,0.9337697549081047
2025-12-22,17,Monday,7.982267546490701,69681.16545265348,0.0,0.021809488999998808,0.021809488999998808,7.9629207573524114,0.0,0.0
2025-12-22,18,Monday,7.835128974205158,69681.16545265348,0.0,0.0,0.0,7.835128974205158,0.0,0.0
2025-12-22,19,Monday,7.7063827234553095,69681.16545265348,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-22,20,Monday,7.559244151169766,69681.16545265348,0.0,0.0,0.0,7.559244151169766,0.0,0.0
2025-12-22,21,Monday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-22,22,Monday,7.1362207558488295,69681.16545265348,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-12-22,23,Monday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-23,0,Tuesday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-23,1,Tuesday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-12-23,2,Tuesday,7.1362207558488295,69681.16545265348,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-12-23,3,Tuesday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-23,4,Tuesday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-12-23,5,Tuesday,7.412105578884224,69681.16545265348,0.0,0.0,0.0,7.412105578884224,0.0,0.0
2025-12-23,6,Tuesday,7.7063827234553095,69681.16545265348,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-12-23,7,Tuesday,7.7063827234553095,69681.16545265348,0.0,0.06773947711131448,0.06773947711131448,7.647178420460021,0.0,0.34443056780599723
